"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
29.46000,1.02535545e-01,3.26179174e-05,3.20186729e+03
29.47000,1.02581104e-01,3.26199918e-05,3.20172881e+03
29.48000,1.02626672e-01,3.26220673e-05,3.20159033e+03
29.49000,1.02672250e-01,3.26241437e-05,3.20145183e+03
29.50000,1.02717838e-01,3.26262211e-05,3.20131332e+03
29.51000,1.02763435e-01,3.26282996e-05,3.20117479e+03
29.52000,1.02809042e-01,3.26303790e-05,3.20103625e+03
29.53000,1.02854658e-01,3.26324594e-05,3.20089770e+03
29.54000,1.02900285e-01,3.26345409e-05,3.20075913e+03
29.55000,1.02945912e-01,3.26366229e-05,3.20062058e+03
29.56000,1.02991557e-01,3.26387063e-05,3.20048198e+03
29.57000,1.03037212e-01,3.26407907e-05,3.20034338e+03
29.58000,1.03082877e-01,3.26428762e-05,3.20020476e+03
29.59000,1.03128551e-01,3.26449626e-05,3.20006612e+03
29.60000,1.03174235e-01,3.26470500e-05,3.19992747e+03
29.61000,1.03219928e-01,3.26491384e-05,3.19978881e+03
29.62000,1.03265631e-01,3.26512278e-05,3.19965014e+03
29.63000,1.03311335e-01,3.26533179e-05,3.19951147e+03
29.64000,1.03357058e-01,3.26554093e-05,3.19937277e+03
29.65000,1.03402790e-01,3.26575017e-05,3.19923406e+03
29.66000,1.03448532e-01,3.26595952e-05,3.19909533e+03
29.67000,1.03494283e-01,3.26616896e-05,3.19895658e+03
29.68000,1.03540044e-01,3.26637850e-05,3.19881783e+03
29.69000,1.03585815e-01,3.26658815e-05,3.19867906e+03
29.70000,1.03631595e-01,3.26679789e-05,3.19854027e+03
29.71000,1.03677377e-01,3.26700770e-05,3.19840150e+03
29.72000,1.03723176e-01,3.26721764e-05,3.19826269e+03
29.73000,1.03768986e-01,3.26742769e-05,3.19812387e+03
29.74000,1.03814805e-01,3.26763784e-05,3.19798503e+03
29.75000,1.03860633e-01,3.26784808e-05,3.19784618e+03
29.76000,1.03906472e-01,3.26805843e-05,3.19770732e+03
29.77000,1.03952320e-01,3.26826888e-05,3.19756844e+03
29.78000,1.03998178e-01,3.26847943e-05,3.19742955e+03
29.79000,1.04044045e-01,3.26869008e-05,3.19729064e+03
29.80000,1.04089913e-01,3.26890079e-05,3.19715175e+03
29.81000,1.04135800e-01,3.26911164e-05,3.19701282e+03
29.82000,1.04181697e-01,3.26932259e-05,3.19687387e+03
29.83000,1.04227603e-01,3.26953364e-05,3.19673491e+03
29.84000,1.04273519e-01,3.26974480e-05,3.19659594e+03
29.85000,1.04319444e-01,3.26995605e-05,3.19645696e+03
29.86000,1.04365380e-01,3.27016741e-05,3.19631796e+03
29.87000,1.04411324e-01,3.27037886e-05,3.19617895e+03
29.88000,1.04457270e-01,3.27059038e-05,3.19603995e+03
29.89000,1.04503235e-01,3.27080204e-05,3.19590091e+03
29.90000,1.04549209e-01,3.27101380e-05,3.19576185e+03
29.91000,1.04595193e-01,3.27122566e-05,3.19562279e+03
29.92000,1.04641186e-01,3.27143762e-05,3.19548371e+03
29.93000,1.04687189e-01,3.27164968e-05,3.19534461e+03
29.94000,1.04733202e-01,3.27186185e-05,3.19520551e+03
29.95000,1.04779225e-01,3.27207411e-05,3.19506639e+03
29.96000,1.04825248e-01,3.27228644e-05,3.19492728e+03
29.97000,1.04871290e-01,3.27249890e-05,3.19478813e+03
29.98000,1.04917342e-01,3.27271147e-05,3.19464897e+03
29.99000,1.04963404e-01,3.27292414e-05,3.19450980e+03
30.00000,1.05009475e-01,3.27313692e-05,3.19437061e+03
30.01000,1.05055556e-01,3.27334979e-05,3.19423141e+03
30.02000,1.05101647e-01,3.27356276e-05,3.19409220e+03
30.03000,1.05147747e-01,3.27377584e-05,3.19395297e+03
30.04000,1.05193857e-01,3.27398902e-05,3.19381373e+03
30.05000,1.05239968e-01,3.27420226e-05,3.19367450e+03
30.06000,1.05286098e-01,3.27441564e-05,3.19353524e+03
30.07000,1.05332237e-01,3.27462912e-05,3.19339595e+03
30.08000,1.05378387e-01,3.27484270e-05,3.19325666e+03
30.09000,1.05424546e-01,3.27505639e-05,3.19311735e+03
30.10000,1.05470714e-01,3.27527018e-05,3.19297803e+03
30.11000,1.05516893e-01,3.27548407e-05,3.19283870e+03
30.12000,1.05563081e-01,3.27569806e-05,3.19269935e+03
30.13000,1.05609270e-01,3.27591211e-05,3.19256002e+03
30.14000,1.05655478e-01,3.27612630e-05,3.19242064e+03
30.15000,1.05701695e-01,3.27634060e-05,3.19228125e+03
30.16000,1.05747922e-01,3.27655500e-05,3.19214185e+03
30.17000,1.05794159e-01,3.27676950e-05,3.19200244e+03
30.18000,1.05840406e-01,3.27698410e-05,3.19186301e+03
30.19000,1.05886663e-01,3.27719880e-05,3.19172357e+03
30.20000,1.05932929e-01,3.27741361e-05,3.19158411e+03
30.21000,1.05979196e-01,3.27762848e-05,3.19144467e+03
30.22000,1.06025482e-01,3.27784349e-05,3.19130519e+03
30.23000,1.06071778e-01,3.27805860e-05,3.19116570e+03
30.24000,1.06118083e-01,3.27827382e-05,3.19102619e+03
30.25000,1.06164398e-01,3.27848913e-05,3.19088667e+03
30.26000,1.06210723e-01,3.27870455e-05,3.19074713e+03
30.27000,1.06257058e-01,3.27892008e-05,3.19060759e+03
30.28000,1.06303403e-01,3.27913570e-05,3.19046802e+03
30.29000,1.06349757e-01,3.27935143e-05,3.19032845e+03
30.30000,1.06396112e-01,3.27956721e-05,3.19018889e+03
30.31000,1.06442486e-01,3.27978315e-05,3.19004929e+03
30.32000,1.06488870e-01,3.27999918e-05,3.18990967e+03
30.33000,1.06535264e-01,3.28021532e-05,3.18977005e+03
30.34000,1.06581667e-01,3.28043155e-05,3.18963040e+03
30.35000,1.06628080e-01,3.28064790e-05,3.18949075e+03
30.36000,1.06674503e-01,3.28086434e-05,3.18935108e+03
30.37000,1.06720936e-01,3.28108089e-05,3.18921140e+03
30.38000,1.06767370e-01,3.28129749e-05,3.18907173e+03
30.39000,1.06813822e-01,3.28151425e-05,3.18893203e+03
30.40000,1.06860285e-01,3.28173110e-05,3.18879231e+03
30.41000,1.06906757e-01,3.28194806e-05,3.18865257e+03
30.42000,1.06953239e-01,3.28216512e-05,3.18851283e+03
30.43000,1.06999730e-01,3.28238228e-05,3.18837307e+03
30.44000,1.07046232e-01,3.28259955e-05,3.18823329e+03
30.45000,1.07092743e-01,3.28281691e-05,3.18809351e+03
30.46000,1.07139256e-01,3.28303434e-05,3.18795373e+03
30.47000,1.07185787e-01,3.28325192e-05,3.18781392e+03
30.48000,1.07232328e-01,3.28346960e-05,3.18767409e+03
30.49000,1.07278878e-01,3.28368738e-05,3.18753425e+03
30.50000,1.07325439e-01,3.28390526e-05,3.18739440e+03
30.51000,1.07372009e-01,3.28412325e-05,3.18725453e+03
30.52000,1.07418590e-01,3.28434134e-05,3.18711465e+03
30.53000,1.07465180e-01,3.28455953e-05,3.18697476e+03
30.54000,1.07511780e-01,3.28477783e-05,3.18683485e+03
30.55000,1.07558381e-01,3.28499618e-05,3.18669496e+03
30.56000,1.07605000e-01,3.28521469e-05,3.18655503e+03
30.57000,1.07651630e-01,3.28543329e-05,3.18641508e+03
30.58000,1.07698269e-01,3.28565200e-05,3.18627513e+03
30.59000,1.07744919e-01,3.28587081e-05,3.18613515e+03
30.60000,1.07791578e-01,3.28608973e-05,3.18599517e+03
30.61000,1.07838247e-01,3.28630875e-05,3.18585517e+03
30.62000,1.07884926e-01,3.28652787e-05,3.18571516e+03
30.63000,1.07931606e-01,3.28674706e-05,3.18557516e+03
30.64000,1.07978304e-01,3.28696639e-05,3.18543512e+03
30.65000,1.08025013e-01,3.28718582e-05,3.18529507e+03
30.66000,1.08071731e-01,3.28740536e-05,3.18515501e+03
30.67000,1.08118459e-01,3.28762500e-05,3.18501493e+03
30.68000,1.08165197e-01,3.28784474e-05,3.18487484e+03
30.69000,1.08211945e-01,3.28806459e-05,3.18473474e+03
30.70000,1.08258703e-01,3.28828454e-05,3.18459462e+03
30.71000,1.08305462e-01,3.28850456e-05,3.18445451e+03
30.72000,1.08352240e-01,3.28872472e-05,3.18431437e+03
30.73000,1.08399027e-01,3.28894498e-05,3.18417422e+03
30.74000,1.08445825e-01,3.28916535e-05,3.18403405e+03
30.75000,1.08492632e-01,3.28938582e-05,3.18389386e+03
30.76000,1.08539450e-01,3.28960639e-05,3.18375367e+03
30.77000,1.08586277e-01,3.28982707e-05,3.18361346e+03
30.78000,1.08633114e-01,3.29004785e-05,3.18347324e+03
30.79000,1.08679961e-01,3.29026874e-05,3.18333300e+03
30.80000,1.08726809e-01,3.29048969e-05,3.18319278e+03
30.81000,1.08773676e-01,3.29071078e-05,3.18305252e+03
30.82000,1.08820552e-01,3.29093198e-05,3.18291224e+03
30.83000,1.08867439e-01,3.29115329e-05,3.18277196e+03
30.84000,1.08914335e-01,3.29137469e-05,3.18263166e+03
30.85000,1.08961242e-01,3.29159621e-05,3.18249134e+03
30.86000,1.09008158e-01,3.29181782e-05,3.18235101e+03
30.87000,1.09055085e-01,3.29203954e-05,3.18221067e+03
30.88000,1.09102012e-01,3.29226132e-05,3.18207035e+03
30.89000,1.09148958e-01,3.29248325e-05,3.18192998e+03
30.90000,1.09195914e-01,3.29270529e-05,3.18178960e+03
30.91000,1.09242880e-01,3.29292742e-05,3.18164921e+03
30.92000,1.09289856e-01,3.29314967e-05,3.18150881e+03
30.93000,1.09336842e-01,3.29337201e-05,3.18136839e+03
30.94000,1.09383838e-01,3.29359446e-05,3.18122796e+03
30.95000,1.09430844e-01,3.29381702e-05,3.18108751e+03
30.96000,1.09477851e-01,3.29403964e-05,3.18094708e+03
30.97000,1.09524876e-01,3.29426240e-05,3.18080661e+03
30.98000,1.09571912e-01,3.29448527e-05,3.18066613e+03
30.99000,1.09618957e-01,3.29470825e-05,3.18052563e+03
31.00000,1.09666013e-01,3.29493133e-05,3.18038512e+03
31.01000,1.09713078e-01,3.29515451e-05,3.18024460e+03
31.02000,1.09760154e-01,3.29537780e-05,3.18010406e+03
31.03000,1.09807239e-01,3.29560119e-05,3.17996351e+03
31.04000,1.09854335e-01,3.29582469e-05,3.17982295e+03
31.05000,1.09901431e-01,3.29604825e-05,3.17968240e+03
31.06000,1.09948546e-01,3.29627196e-05,3.17954181e+03
31.07000,1.09995672e-01,3.29649577e-05,3.17940121e+03
31.08000,1.10042807e-01,3.29671969e-05,3.17926060e+03
31.09000,1.10089952e-01,3.29694371e-05,3.17911997e+03
31.10000,1.10137107e-01,3.29716784e-05,3.17897933e+03
31.11000,1.10184272e-01,3.29739208e-05,3.17883868e+03
31.12000,1.10231447e-01,3.29761642e-05,3.17869801e+03
31.13000,1.10278624e-01,3.29784082e-05,3.17855736e+03
31.14000,1.10325819e-01,3.29806536e-05,3.17841667e+03
31.15000,1.10373024e-01,3.29829002e-05,3.17827596e+03
31.16000,1.10420239e-01,3.29851478e-05,3.17813524e+03
31.17000,1.10467464e-01,3.29873964e-05,3.17799451e+03
31.18000,1.10514699e-01,3.29896461e-05,3.17785377e+03
31.19000,1.10561944e-01,3.29918969e-05,3.17771301e+03
31.20000,1.10609199e-01,3.29941487e-05,3.17757224e+03
31.21000,1.10656455e-01,3.29964011e-05,3.17743149e+03
31.22000,1.10703730e-01,3.29986550e-05,3.17729069e+03
31.23000,1.10751015e-01,3.30009100e-05,3.17714988e+03
31.24000,1.10798310e-01,3.30031660e-05,3.17700906e+03
31.25000,1.10845615e-01,3.30054231e-05,3.17686823e+03
31.26000,1.10892930e-01,3.30076813e-05,3.17672738e+03
31.27000,1.10940255e-01,3.30099405e-05,3.17658652e+03
31.28000,1.10987591e-01,3.30122007e-05,3.17644564e+03
31.29000,1.11034936e-01,3.30144620e-05,3.17630476e+03
31.30000,1.11082282e-01,3.30167239e-05,3.17616389e+03
31.31000,1.11129647e-01,3.30189874e-05,3.17602297e+03
31.32000,1.11177022e-01,3.30212519e-05,3.17588205e+03
31.33000,1.11224407e-01,3.30235174e-05,3.17574111e+03
31.34000,1.11271802e-01,3.30257840e-05,3.17560016e+03
31.35000,1.11319208e-01,3.30280516e-05,3.17545920e+03
31.36000,1.11366623e-01,3.30303204e-05,3.17531822e+03
31.37000,1.11414048e-01,3.30325901e-05,3.17517723e+03
31.38000,1.11461475e-01,3.30348605e-05,3.17503625e+03
31.39000,1.11508920e-01,3.30371324e-05,3.17489524e+03
31.40000,1.11556375e-01,3.30394054e-05,3.17475421e+03
31.41000,1.11603841e-01,3.30416794e-05,3.17461317e+03
31.42000,1.11651316e-01,3.30439545e-05,3.17447211e+03
31.43000,1.11698802e-01,3.30462306e-05,3.17433105e+03
31.44000,1.11746298e-01,3.30485078e-05,3.17418997e+03
31.45000,1.11793803e-01,3.30507861e-05,3.17404888e+03
31.46000,1.11841310e-01,3.30530650e-05,3.17390780e+03
31.47000,1.11888836e-01,3.30553454e-05,3.17376668e+03
31.48000,1.11936371e-01,3.30576268e-05,3.17362555e+03
31.49000,1.11983917e-01,3.30599094e-05,3.17348440e+03
31.50000,1.12031473e-01,3.30621929e-05,3.17334325e+03
31.51000,1.12079039e-01,3.30644776e-05,3.17320208e+03
31.52000,1.12126615e-01,3.30667633e-05,3.17306089e+03
31.53000,1.12174201e-01,3.30690501e-05,3.17291970e+03
31.54000,1.12221798e-01,3.30713379e-05,3.17277849e+03
31.55000,1.12269395e-01,3.30736264e-05,3.17263730e+03
31.56000,1.12317011e-01,3.30759164e-05,3.17249606e+03
31.57000,1.12364638e-01,3.30782074e-05,3.17235482e+03
31.58000,1.12412274e-01,3.30804995e-05,3.17221356e+03
31.59000,1.12459921e-01,3.30827927e-05,3.17207228e+03
31.60000,1.12507577e-01,3.30850869e-05,3.17193100e+03
31.61000,1.12555244e-01,3.30873822e-05,3.17178970e+03
31.62000,1.12602921e-01,3.30896786e-05,3.17164839e+03
31.63000,1.12650599e-01,3.30919756e-05,3.17150709e+03
31.64000,1.12698296e-01,3.30942741e-05,3.17136576e+03
31.65000,1.12746003e-01,3.30965737e-05,3.17122441e+03
31.66000,1.12793720e-01,3.30988744e-05,3.17108305e+03
31.67000,1.12841447e-01,3.31011761e-05,3.17094167e+03
31.68000,1.12889185e-01,3.31034789e-05,3.17080029e+03
31.69000,1.12936932e-01,3.31057827e-05,3.17065889e+03
31.70000,1.12984690e-01,3.31080877e-05,3.17051747e+03
31.71000,1.13032448e-01,3.31103932e-05,3.17037608e+03
31.72000,1.13080226e-01,3.31127003e-05,3.17023464e+03
31.73000,1.13128014e-01,3.31150085e-05,3.17009319e+03
31.74000,1.13175812e-01,3.31173177e-05,3.16995172e+03
31.75000,1.13223620e-01,3.31196280e-05,3.16981025e+03
31.76000,1.13271438e-01,3.31219393e-05,3.16966876e+03
31.77000,1.13319267e-01,3.31242518e-05,3.16952726e+03
31.78000,1.13367105e-01,3.31265653e-05,3.16938574e+03
31.79000,1.13414954e-01,3.31288799e-05,3.16924421e+03
31.80000,1.13462803e-01,3.31311951e-05,3.16910270e+03
31.81000,1.13510672e-01,3.31335118e-05,3.16896115e+03
31.82000,1.13558551e-01,3.31358296e-05,3.16881958e+03
31.83000,1.13606440e-01,3.31381485e-05,3.16867800e+03
31.84000,1.13654340e-01,3.31404684e-05,3.16853641e+03
31.85000,1.13702249e-01,3.31427895e-05,3.16839481e+03
31.86000,1.13750169e-01,3.31451116e-05,3.16825319e+03
31.87000,1.13798098e-01,3.31474348e-05,3.16811156e+03
31.88000,1.13846029e-01,3.31497586e-05,3.16796995e+03
31.89000,1.13893979e-01,3.31520839e-05,3.16782830e+03
31.90000,1.13941939e-01,3.31544103e-05,3.16768663e+03
31.91000,1.13989909e-01,3.31567378e-05,3.16754495e+03
31.92000,1.14037890e-01,3.31590664e-05,3.16740326e+03
31.93000,1.14085880e-01,3.31613961e-05,3.16726155e+03
31.94000,1.14133881e-01,3.31637268e-05,3.16711984e+03
31.95000,1.14181892e-01,3.31660586e-05,3.16697810e+03
31.96000,1.14229903e-01,3.31683910e-05,3.16683639e+03
31.97000,1.14277935e-01,3.31707250e-05,3.16669463e+03
31.98000,1.14325976e-01,3.31730601e-05,3.16655287e+03
31.99000,1.14374027e-01,3.31753962e-05,3.16641109e+03
32.00000,1.14422089e-01,3.31777334e-05,3.16626929e+03
32.01000,1.14470152e-01,3.31800712e-05,3.16612751e+03
32.02000,1.14518243e-01,3.31824110e-05,3.16598567e+03
32.03000,1.14566326e-01,3.31847510e-05,3.16584386e+03
32.04000,1.14614437e-01,3.31870930e-05,3.16570199e+03
32.05000,1.14662541e-01,3.31894352e-05,3.16556016e+03
32.06000,1.14710672e-01,3.31917793e-05,3.16541827e+03
32.07000,1.14758796e-01,3.31941237e-05,3.16527641e+03
32.08000,1.14806948e-01,3.31964700e-05,3.16513449e+03
32.09000,1.14855092e-01,3.31988165e-05,3.16499261e+03
32.10000,1.14903247e-01,3.32011641e-05,3.16485072e+03
32.11000,1.14951429e-01,3.32035136e-05,3.16470876e+03
32.12000,1.14999604e-01,3.32058634e-05,3.16456684e+03
32.13000,1.15047807e-01,3.32082151e-05,3.16442486e+03
32.14000,1.15096002e-01,3.32105670e-05,3.16428292e+03
32.15000,1.15144226e-01,3.32129210e-05,3.16414091e+03
32.16000,1.15192441e-01,3.32152750e-05,3.16399894e+03
32.17000,1.15240667e-01,3.32176302e-05,3.16385696e+03
32.18000,1.15288921e-01,3.32199874e-05,3.16371491e+03
32.19000,1.15337167e-01,3.32223447e-05,3.16357291e+03
32.20000,1.15385441e-01,3.32247041e-05,3.16343084e+03
32.21000,1.15433708e-01,3.32270636e-05,3.16328881e+03
32.22000,1.15482003e-01,3.32294251e-05,3.16314671e+03
32.23000,1.15530290e-01,3.32317868e-05,3.16300466e+03
32.24000,1.15578605e-01,3.32341505e-05,3.16286253e+03
32.25000,1.15626912e-01,3.32365144e-05,3.16272045e+03
32.26000,1.15675230e-01,3.32388794e-05,3.16257836e+03
32.27000,1.15723576e-01,3.32412463e-05,3.16243620e+03
32.28000,1.15771914e-01,3.32436135e-05,3.16229408e+03
32.29000,1.15820280e-01,3.32459826e-05,3.16215190e+03
32.30000,1.15868638e-01,3.32483520e-05,3.16200976e+03
32.31000,1.15917025e-01,3.32507233e-05,3.16186755e+03
32.32000,1.15965404e-01,3.32530948e-05,3.16172538e+03
32.33000,1.16013812e-01,3.32554683e-05,3.16158315e+03
32.34000,1.16062211e-01,3.32578420e-05,3.16144095e+03
32.35000,1.16110620e-01,3.32602168e-05,3.16129875e+03
32.36000,1.16159059e-01,3.32625936e-05,3.16115648e+03
32.37000,1.16207488e-01,3.32649705e-05,3.16101425e+03
32.38000,1.16255947e-01,3.32673495e-05,3.16087195e+03
32.39000,1.16304398e-01,3.32697287e-05,3.16072970e+03
32.40000,1.16352877e-01,3.32721098e-05,3.16058737e+03
32.41000,1.16401348e-01,3.32744912e-05,3.16044509e+03
32.42000,1.16449829e-01,3.32768736e-05,3.16030280e+03
32.43000,1.16498339e-01,3.32792581e-05,3.16016044e+03
32.44000,1.16546840e-01,3.32816427e-05,3.16001813e+03
32.45000,1.16595371e-01,3.32840293e-05,3.15987574e+03
32.46000,1.16643893e-01,3.32864161e-05,3.15973340e+03
32.47000,1.16692444e-01,3.32888050e-05,3.15959099e+03
32.48000,1.16740987e-01,3.32911940e-05,3.15944863e+03
32.49000,1.16789558e-01,3.32935850e-05,3.15930619e+03
32.50000,1.16838121e-01,3.32959762e-05,3.15916380e+03
32.51000,1.16886695e-01,3.32983685e-05,3.15902140e+03
32.52000,1.16935297e-01,3.33007628e-05,3.15887893e+03
32.53000,1.16983891e-01,3.33031573e-05,3.15873650e+03
32.54000,1.17032514e-01,3.33055538e-05,3.15859400e+03
32.55000,1.17081129e-01,3.33079505e-05,3.15845155e+03
32.56000,1.17129772e-01,3.33103493e-05,3.15830903e+03
32.57000,1.17178407e-01,3.33127481e-05,3.15816655e+03
32.58000,1.17227071e-01,3.33151491e-05,3.15802401e+03
32.59000,1.17275727e-01,3.33175502e-05,3.15788151e+03
32.60000,1.17324393e-01,3.33199523e-05,3.15773899e+03
32.61000,1.17373088e-01,3.33223566e-05,3.15759641e+03
32.62000,1.17421774e-01,3.33247610e-05,3.15745387e+03
32.63000,1.17470489e-01,3.33271674e-05,3.15731127e+03
32.64000,1.17519197e-01,3.33295740e-05,3.15716870e+03
32.65000,1.17567933e-01,3.33319826e-05,3.15702607e+03
32.66000,1.17616660e-01,3.33343914e-05,3.15688348e+03
32.67000,1.17665398e-01,3.33368013e-05,3.15674088e+03
32.68000,1.17714165e-01,3.33392132e-05,3.15659821e+03
32.69000,1.17762924e-01,3.33416253e-05,3.15645559e+03
32.70000,1.17811711e-01,3.33440395e-05,3.15631290e+03
32.71000,1.17860491e-01,3.33464538e-05,3.15617024e+03
32.72000,1.17909299e-01,3.33488701e-05,3.15602753e+03
32.73000,1.17958099e-01,3.33512867e-05,3.15588485e+03
32.74000,1.18006927e-01,3.33537052e-05,3.15574211e+03
32.75000,1.18055748e-01,3.33561240e-05,3.15559941e+03
32.76000,1.18104579e-01,3.33585438e-05,3.15545670e+03
32.77000,1.18153438e-01,3.33609657e-05,3.15531392e+03
32.78000,1.18202290e-01,3.33633877e-05,3.15517119e+03
32.79000,1.18251170e-01,3.33658118e-05,3.15502838e+03
32.80000,1.18300042e-01,3.33682361e-05,3.15488562e+03
32.81000,1.18348943e-01,3.33706624e-05,3.15474280e+03
32.82000,1.18397836e-01,3.33730889e-05,3.15460001e+03
32.83000,1.18446758e-01,3.33755174e-05,3.15445716e+03
32.84000,1.18495671e-01,3.33779461e-05,3.15431435e+03
32.85000,1.18544595e-01,3.33803759e-05,3.15417153e+03
32.86000,1.18593547e-01,3.33828078e-05,3.15402864e+03
32.87000,1.18642492e-01,3.33852398e-05,3.15388580e+03
32.88000,1.18691465e-01,3.33876739e-05,3.15374288e+03
32.89000,1.18740430e-01,3.33901081e-05,3.15360001e+03
32.90000,1.18789424e-01,3.33925444e-05,3.15345707e+03
32.91000,1.18838410e-01,3.33949809e-05,3.15331418e+03
32.92000,1.18887406e-01,3.33974184e-05,3.15317127e+03
32.93000,1.18936431e-01,3.33998581e-05,3.15302830e+03
32.94000,1.18985448e-01,3.34022979e-05,3.15288537e+03
32.95000,1.19034494e-01,3.34047397e-05,3.15274237e+03
32.96000,1.19083531e-01,3.34071817e-05,3.15259942e+03
32.97000,1.19132598e-01,3.34096258e-05,3.15245639e+03
32.98000,1.19181656e-01,3.34120701e-05,3.15231341e+03
32.99000,1.19230743e-01,3.34145164e-05,3.15217037e+03
33.00000,1.19279822e-01,3.34169628e-05,3.15202736e+03
33.01000,1.19328911e-01,3.34194104e-05,3.15188435e+03
33.02000,1.19378030e-01,3.34218601e-05,3.15174126e+03
33.03000,1.19427140e-01,3.34243099e-05,3.15159822e+03
33.04000,1.19476279e-01,3.34267617e-05,3.15145512e+03
33.05000,1.19525409e-01,3.34292138e-05,3.15131205e+03
33.06000,1.19574569e-01,3.34316679e-05,3.15116892e+03
33.07000,1.19623721e-01,3.34341222e-05,3.15102583e+03
33.08000,1.19672901e-01,3.34365785e-05,3.15088267e+03
33.09000,1.19722074e-01,3.34390350e-05,3.15073956e+03
33.10000,1.19771256e-01,3.34414927e-05,3.15059644e+03
33.11000,1.19820468e-01,3.34439523e-05,3.15045324e+03
33.12000,1.19869671e-01,3.34464122e-05,3.15031010e+03
33.13000,1.19918904e-01,3.34488741e-05,3.15016688e+03
33.14000,1.19968128e-01,3.34513362e-05,3.15002371e+03
33.15000,1.20017381e-01,3.34538004e-05,3.14988047e+03
33.16000,1.20066626e-01,3.34562647e-05,3.14973727e+03
33.17000,1.20115882e-01,3.34587302e-05,3.14959406e+03
33.18000,1.20165166e-01,3.34611977e-05,3.14945078e+03
33.19000,1.20214442e-01,3.34636654e-05,3.14930755e+03
33.20000,1.20263748e-01,3.34661351e-05,3.14916425e+03
33.21000,1.20313044e-01,3.34686051e-05,3.14902099e+03
33.22000,1.20362371e-01,3.34710771e-05,3.14887767e+03
33.23000,1.20411688e-01,3.34735493e-05,3.14873438e+03
33.24000,1.20461035e-01,3.34760235e-05,3.14859104e+03
33.25000,1.20510374e-01,3.34784979e-05,3.14844773e+03
33.26000,1.20559723e-01,3.34809735e-05,3.14830441e+03
33.27000,1.20609101e-01,3.34834511e-05,3.14816103e+03
33.28000,1.20658471e-01,3.34859289e-05,3.14801769e+03
33.29000,1.20707870e-01,3.34884087e-05,3.14787428e+03
33.30000,1.20757260e-01,3.34908887e-05,3.14773091e+03
33.31000,1.20806680e-01,3.34933708e-05,3.14758748e+03
33.32000,1.20856091e-01,3.34958531e-05,3.14744409e+03
33.33000,1.20905532e-01,3.34983375e-05,3.14730063e+03
33.34000,1.20954964e-01,3.35008220e-05,3.14715722e+03
33.35000,1.21004407e-01,3.35033077e-05,3.14701380e+03
33.36000,1.21053879e-01,3.35057954e-05,3.14687030e+03
33.37000,1.21103343e-01,3.35082833e-05,3.14672685e+03
33.38000,1.21152836e-01,3.35107733e-05,3.14658334e+03
33.39000,1.21202320e-01,3.35132634e-05,3.14643986e+03
33.40000,1.21251834e-01,3.35157557e-05,3.14629632e+03
33.41000,1.21301339e-01,3.35182481e-05,3.14615283e+03
33.42000,1.21350855e-01,3.35207416e-05,3.14600932e+03
33.43000,1.21400400e-01,3.35232372e-05,3.14586574e+03
